GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Horiz Vel [m/s],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],EHVE [m/s],EVVE [m/s],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
2111,414437.2,4,0,,,13,,,37.82870064,-122.2855852,-25.0938,4.94,77.962,,4.94,0.01,,,,1.5,0.8,0.09,0.22,0.08,0.16,99587.956,99591.022,2.2,100,0.489,0.489
2111,414437.3,4,0,,,13,,,37.82870172,-122.2855794,-25.111,4.94,77.561,,4.93,0.1,,,,1.5,0.8,0.09,0.22,0.08,0.16,99588.076,99591.142,2.3,100,0.522,0.522
2111,414437.4,4,0,,,13,,,37.82870263,-122.2855744,-25.0719,4.88,77.804,,4.88,-0.03,,,,1.5,0.8,0.09,0.22,0.08,0.16,99588.178,99591.245,2.4,100,0.452,0.453
2111,414437.5,4,0,,,13,,,37.82870355,-122.2855692,-25.0728,4.88,77.404,,4.88,0.04,,,,1.5,0.8,0.09,0.22,0.08,0.16,99588.281,99591.348,2.5,100,0.473,0.473
2111,414437.6,4,0,,,13,,,37.82870452,-122.2855634,-25.0447,4.85,77.401,,4.85,0.07,,,,1.5,0.8,0.08,0.2,0.08,0.16,99588.39,99591.456,1.6,100,0.519,0.519
2111,414437.7,4,0,,,13,,,37.82870538,-122.2855583,-25.0987,4.8,77.831,,4.8,0.09,,,,1.5,0.8,0.08,0.2,0.08,0.16,99588.486,99591.553,1.7,100,0.456,0.459
2111,414437.8,4,0,,,13,,,37.82870662,-122.285553,-25.0876,4.79,77.686,,4.79,0.13,,,,1.5,0.8,0.08,0.21,0.08,0.16,99588.625,99591.692,1.8,100,0.486,0.486
2111,414437.9,4,0,,,13,,,37.82870702,-122.2855477,-25.0303,4.76,78.52,,4.76,0.07,,,,1.5,0.8,0.08,0.21,0.08,0.16,99588.671,99591.737,1.9,100,0.464,0.468
2111,414438,4,0,,,13,,,37.82870819,-122.2855427,-25.0397,4.72,78.292,,4.72,0.14,,,,1.5,0.8,0.09,0.21,0.08,0.16,99588.802,99591.868,2,100,0.463,0.463
2111,414438.1,4,0,,,13,,,37.82870869,-122.2855372,-25.0024,4.69,78.52,,4.69,0.03,,,,1.5,0.8,0.09,0.21,0.08,0.16,99588.859,99591.925,2.1,100,0.482,0.483
2111,414438.2,4,0,,,13,,,37.82870985,-122.2855318,-25.019,4.69,77.785,,4.69,0.11,,,,1.5,0.8,0.09,0.22,0.08,0.16,99588.988,99592.055,2.2,100,0.495,0.495
2111,414438.3,4,0,,,13,,,37.82871076,-122.2855268,-25.0682,4.61,77.849,,4.61,0.01,,,,1.5,0.8,0.09,0.22,0.08,0.16,99589.089,99592.156,2.3,100,0.452,0.455
2111,414438.4,4,0,,,13,,,37.82871181,-122.2855218,-25.0453,4.64,77.49,,4.64,0.02,,,,1.5,0.8,0.09,0.22,0.07,0.16,99589.206,99592.272,2.4,100,0.454,0.454
2111,414438.5,4,0,,,13,,,37.82871229,-122.2855167,-25.0064,4.58,78.022,,4.58,0.06,,,,1.5,0.8,0.09,0.22,0.07,0.16,99589.261,99592.327,2.5,100,0.452,0.453
2111,414438.6,4,0,,,13,,,37.82871344,-122.2855115,-25.0426,4.53,78.112,,4.53,0.13,,,,1.5,0.8,0.08,0.2,0.07,0.16,99589.389,99592.455,1.6,100,0.474,0.475
2111,414438.7,4,0,,,13,,,37.8287141,-122.2855064,-25.0503,4.54,78.17,,4.54,0.09,,,,1.5,0.8,0.08,0.2,0.07,0.16,99589.464,99592.53,1.7,100,0.452,0.452
2111,414438.8,4,0,,,13,,,37.82871504,-122.2855015,-25.0129,4.44,77.857,,4.44,0.14,,,,1.5,0.8,0.08,0.21,0.07,0.16,99589.57,99592.636,1.8,100,0.438,0.44
2111,414438.9,4,0,,,13,,,37.82871596,-122.285497,-24.9944,4.43,77.531,,4.43,0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99589.671,99592.737,1.9,100,0.412,0.412
2111,414439,4,0,,,13,,,37.82871653,-122.2854922,-25.0002,4.39,77.184,,4.39,0.16,,,,1.5,0.8,0.09,0.21,0.07,0.16,99589.736,99592.802,2,100,0.431,0.431
2111,414439.1,4,0,,,13,,,37.82871747,-122.2854872,-24.9565,4.36,76.866,,4.36,0.11,,,,1.5,0.8,0.09,0.21,0.07,0.16,99589.842,99592.908,2.1,100,0.451,0.453
2111,414439.2,4,0,,,13,,,37.8287186,-122.2854825,-24.9256,4.27,76.638,,4.27,0.14,,,,1.5,0.8,0.09,0.22,0.07,0.16,99589.969,99593.034,2.2,100,0.431,0.432
2111,414439.3,4,0,,,13,,,37.8287197,-122.2854776,-24.912,4.24,76.091,,4.24,0.1,,,,1.5,0.8,0.08,0.19,0.07,0.16,99590.092,99593.157,1.3,100,0.442,0.442
2111,414439.4,4,0,,,13,,,37.82872056,-122.2854727,-24.8911,4.22,75.413,,4.21,0.16,,,,1.5,0.8,0.08,0.23,0.08,0.16,99590.19,99593.255,1.4,100,0.441,0.441
2111,414439.5,4,0,,,13,,,37.82872163,-122.2854686,-24.8696,4.16,74.74,,4.16,0.02,,,,1.5,0.8,0.09,0.23,0.08,0.16,99590.308,99593.373,1.5,100,0.386,0.387
2111,414439.6,4,0,,,13,,,37.82872253,-122.2854639,-24.8302,4.1,73.722,,4.1,0.06,,,,1.5,0.8,0.09,0.24,0.08,0.16,99590.41,99593.475,1.6,100,0.422,0.424
2111,414439.7,4,0,,,13,,,37.82872343,-122.2854598,-24.8102,4.02,72.421,,4.02,0.11,,,,1.5,0.8,0.09,0.24,0.08,0.16,99590.511,99593.575,1.7,100,0.371,0.372
2111,414439.8,4,0,,,13,,,37.82872467,-122.2854555,-24.8257,3.98,71.693,,3.98,0.13,,,,1.5,0.8,0.09,0.24,0.08,0.16,99590.649,99593.713,1.8,100,0.404,0.405
2111,414439.9,4,0,,,13,,,37.82872572,-122.2854513,-24.8546,3.93,71.828,,3.93,0.03,,,,1.5,0.8,0.08,0.21,0.08,0.16,99590.765,99593.83,0.9,100,0.39,0.391
2111,414440,4,0,,,13,,,37.82872718,-122.2854469,-24.8967,3.86,69.843,,3.86,0.06,,,,1.5,0.8,0.08,0.22,0.08,0.16,99590.928,99593.993,1,100,0.414,0.417
2111,414440.1,4,0,,,13,,,37.82872832,-122.2854431,-24.8161,3.74,69.372,,3.74,0.01,,,,1.5,0.8,0.08,0.22,0.08,0.16,99591.056,99594.12,1.1,100,0.355,0.364
2111,414440.2,4,0,,,13,,,37.82872957,-122.2854393,-24.8213,3.65,67.557,,3.65,0.09,,,,1.5,0.8,0.08,0.22,0.08,0.16,99591.196,99594.261,1.2,100,0.365,0.365
2111,414440.3,4,0,,,13,,,37.82873092,-122.2854357,-24.8263,3.57,66.359,,3.57,0.08,,,,1.5,0.8,0.08,0.23,0.08,0.17,99591.346,99594.411,1.3,100,0.348,0.348
2111,414440.4,4,0,,,13,,,37.82873234,-122.2854316,-24.9089,3.48,63.663,,3.48,0.1,,,,1.5,0.8,0.08,0.23,0.08,0.17,99591.503,99594.568,1.4,100,0.397,0.406
2111,414440.5,4,0,,,13,,,37.82873373,-122.2854282,-24.8707,3.44,61.936,,3.44,0.1,,,,1.5,0.8,0.09,0.23,0.08,0.17,99591.658,99594.724,1.5,100,0.332,0.335
2111,414440.6,4,0,,,13,,,37.82873525,-122.2854245,-24.8566,3.42,60.644,,3.42,0.15,,,,1.5,0.8,0.09,0.24,0.08,0.17,99591.828,99594.893,1.6,100,0.369,0.37
2111,414440.7,4,0,,,13,,,37.82873677,-122.2854214,-24.8708,3.38,58.676,,3.38,0.04,,,,1.5,0.8,0.09,0.24,0.08,0.17,99591.998,99595.063,1.7,100,0.317,0.317
2111,414440.8,4,0,,,13,,,37.82873848,-122.2854181,-24.8361,3.36,56.022,,3.36,0.1,,,,1.5,0.8,0.09,0.24,0.08,0.16,99592.187,99595.252,1.8,100,0.348,0.35
2111,414440.9,4,0,,,13,,,37.82874018,-122.2854153,-24.8029,3.3,54.604,,3.3,0.15,,,,1.5,0.8,0.08,0.21,0.08,0.16,99592.378,99595.442,0.9,100,0.313,0.315
2111,414441,4,0,,,13,,,37.82874199,-122.2854123,-24.829,3.31,51.764,,3.31,0.08,,,,1.5,0.8,0.08,0.22,0.08,0.16,99592.578,99595.643,1,100,0.329,0.33
2111,414441.1,4,0,,,13,,,37.82874378,-122.285409,-24.8738,3.27,51.083,,3.27,0.04,,,,1.5,0.8,0.08,0.22,0.08,0.16,99592.777,99595.842,1.1,100,0.355,0.358
2111,414441.2,4,0,,,13,,,37.82874574,-122.2854067,-24.7881,3.23,48.11,,3.23,0.08,,,,1.5,0.8,0.08,0.22,0.08,0.16,99592.996,99596.061,1.2,100,0.294,0.306
2111,414441.3,4,0,,,13,,,37.82874751,-122.2854031,-24.8656,3.17,47.099,,3.17,0.11,,,,1.5,0.8,0.08,0.23,0.08,0.16,99593.192,99596.257,1.3,100,0.371,0.379
2111,414441.4,4,0,,,13,,,37.82874935,-122.2854004,-24.9542,3.19,45.584,,3.19,0.03,,,,1.5,0.8,0.08,0.23,0.08,0.16,99593.396,99596.462,1.4,100,0.313,0.325
2111,414441.5,4,0,,,13,,,37.82875177,-122.2853989,-24.7964,3.11,43.957,,3.11,0.14,,,,1.5,0.8,0.11,0.27,0.08,0.17,99593.667,99596.731,1.5,100,0.3,0.339
2111,414441.6,4,0,,,13,,,37.82875402,-122.2853968,-24.7895,3.11,40.517,,3.11,0.04,,,,1.5,0.8,0.11,0.28,0.08,0.17,99593.917,99596.982,1.6,100,0.314,0.314
2111,414441.7,4,0,,,13,,,37.82875594,-122.2853944,-24.8309,3.02,38.467,,3.02,0.12,,,,1.5,0.8,0.11,0.28,0.08,0.17,99594.13,99597.195,1.7,100,0.297,0.299
2111,414441.8,4,0,,,13,,,37.82875817,-122.2853926,-24.7719,3.01,34.383,,3.01,0.07,,,,1.5,0.8,0.11,0.28,0.08,0.17,99594.379,99597.443,1.8,100,0.294,0.3
2111,414441.9,4,0,,,13,,,37.82876045,-122.2853908,-24.703,3.01,33.088,,3.01,0.14,,,,1.5,0.8,0.12,0.29,0.08,0.17,99594.633,99597.697,1.9,100,0.301,0.309
2111,414442,4,0,,,13,,,37.82876295,-122.2853893,-24.7311,2.92,30.196,,2.92,0.09,,,,1.5,0.8,0.12,0.29,0.08,0.17,99594.91,99597.975,2,100,0.307,0.308
2111,414442.1,4,0,,,13,,,37.82876529,-122.2853878,-24.7233,2.89,29.745,,2.89,0.06,,,,1.5,0.8,0.12,0.29,0.08,0.17,99595.171,99598.235,2.1,100,0.292,0.292
2111,414442.2,4,0,,,13,,,37.82876729,-122.2853859,-24.7056,2.91,27.394,,2.91,0.08,,,,1.5,0.8,0.1,0.26,0.08,0.17,99595.393,99598.457,1.2,100,0.275,0.275
2111,414442.3,4,0,,,13,,,37.82876956,-122.2853844,-24.7966,2.84,24.751,,2.84,0.1,,,,1.5,0.8,0.11,0.26,0.08,0.17,99595.644,99598.709,1.3,100,0.288,0.302
2111,414442.4,4,0,,,13,,,37.82877232,-122.2853833,-24.7216,2.86,22.396,,2.86,0.1,,,,1.5,0.8,0.11,0.27,0.08,0.17,99595.951,99599.016,1.4,100,0.32,0.329
2111,414442.5,4,0,,,13,,,37.82877431,-122.2853825,-24.7134,2.8,19.692,,2.8,0.06,,,,1.5,0.8,0.11,0.27,0.08,0.17,99596.172,99599.237,1.5,100,0.234,0.234
2111,414442.6,4,0,,,13,,,37.82877693,-122.2853814,-24.6871,2.84,17.4,,2.84,0.02,,,,1.5,0.8,0.11,0.28,0.08,0.17,99596.464,99599.528,1.6,100,0.306,0.307
2111,414442.7,4,0,,,13,,,37.82877945,-122.2853804,-24.7468,2.77,14.648,,2.77,0.1,,,,1.5,0.8,0.11,0.28,0.08,0.17,99596.743,99599.808,1.7,100,0.293,0.299
2111,414442.8,4,0,,,13,,,37.82878222,-122.2853798,-24.6989,2.8,12.5,,2.8,-0.05,,,,1.5,0.8,0.11,0.28,0.08,0.17,99597.052,99600.116,1.8,100,0.314,0.317
2111,414442.9,4,0,,,13,,,37.82878483,-122.2853794,-24.5823,2.76,10.748,,2.76,0.04,,,,1.5,0.8,0.1,0.25,0.08,0.17,99597.343,99600.406,0.9,100,0.292,0.314
2111,414443,4,0,,,13,,,37.8287871,-122.2853789,-24.6241,2.78,9.503,,2.78,0.05,,,,1.5,0.8,0.1,0.25,0.08,0.17,99597.594,99600.658,1,100,0.256,0.259
2111,414443.1,4,0,,,13,,,37.82878954,-122.2853786,-24.5937,2.72,6.075,,2.72,-0.05,,,,1.5,0.8,0.1,0.26,0.08,0.17,99597.865,99600.929,1.1,100,0.273,0.274
2111,414443.2,4,0,,,13,,,37.82879193,-122.2853784,-24.6154,2.75,4.426,,2.75,0,,,,1.5,0.8,0.1,0.26,0.08,0.17,99598.13,99601.194,1.2,100,0.267,0.268
2111,414443.3,4,0,,,13,,,37.82879431,-122.2853783,-24.6102,2.72,2.253,,2.72,-0.02,,,,1.5,0.8,0.11,0.26,0.08,0.17,99598.394,99601.458,1.3,100,0.265,0.265
2111,414443.4,4,0,,,13,,,37.82879671,-122.2853783,-24.6683,2.7,358.704,,2.7,0.05,,,,1.5,0.8,0.11,0.27,0.08,0.17,99598.66,99601.724,1.4,100,0.267,0.273
2111,414443.5,4,0,,,13,,,37.8287991,-122.2853788,-24.5893,2.7,356.268,,2.7,-0.01,,,,1.5,0.8,0.11,0.27,0.08,0.17,99598.927,99601.991,1.5,100,0.269,0.28
2111,414443.6,4,0,,,13,,,37.82880174,-122.2853794,-24.5036,2.66,352.886,,2.66,0.01,,,,1.5,0.8,0.11,0.28,0.08,0.17,99599.221,99602.284,1.6,100,0.298,0.31
2111,414443.7,4,0,,,13,,,37.82880434,-122.2853797,-24.5386,2.68,351.033,,2.68,0,,,,1.5,0.8,0.11,0.28,0.08,0.17,99599.509,99602.572,1.7,100,0.291,0.293
2111,414443.8,4,0,,,13,,,37.8288066,-122.2853809,-24.5827,2.66,346.518,,2.66,0.01,,,,1.5,0.8,0.11,0.28,0.08,0.17,99599.759,99602.822,1.8,100,0.271,0.274
2111,414443.9,4,0,,,13,,,37.82880874,-122.2853814,-24.5341,2.62,343.734,,2.62,0,,,,1.5,0.8,0.1,0.25,0.08,0.17,99599.997,99603.06,0.9,100,0.242,0.247
2111,414444,4,0,,,13,,,37.82881118,-122.2853822,-24.5284,2.69,341.181,,2.69,-0.02,,,,1.5,0.8,0.1,0.25,0.08,0.17,99600.268,99603.331,1,100,0.282,0.282
2111,414444.1,4,0,,,13,,,37.82881312,-122.2853832,-24.6209,2.59,338.079,,2.58,-0.06,,,,1.5,0.8,0.1,0.26,0.08,0.17,99600.481,99603.545,1.1,100,0.231,0.248
2111,414444.2,4,0,,,13,,,37.82881542,-122.2853843,-24.5738,2.58,336.182,,2.58,-0.02,,,,1.5,0.8,0.1,0.26,0.08,0.17,99600.736,99603.8,1.2,100,0.274,0.278
2111,414444.3,4,0,,,13,,,37.82881705,-122.2853857,-24.5691,2.51,333.333,,2.51,0.07,,,,1.5,0.8,0.11,0.26,0.08,0.17,99600.917,99603.981,1.3,100,0.219,0.219
2111,414444.4,4,0,,,13,,,37.82881925,-122.2853869,-24.5845,2.53,331.773,,2.53,0.01,,,,1.5,0.8,0.11,0.27,0.08,0.17,99601.162,99604.225,1.4,100,0.269,0.269
2111,414444.5,4,0,,,13,,,37.82882129,-122.2853883,-24.5778,2.51,328.436,,2.5,-0.06,,,,1.5,0.8,0.11,0.27,0.08,0.17,99601.387,99604.451,1.5,100,0.256,0.256
2111,414444.6,4,0,,,13,,,37.82882287,-122.2853895,-24.6556,2.46,325.446,,2.46,0.02,,,,1.5,0.8,0.11,0.28,0.08,0.17,99601.561,99604.626,1.6,100,0.204,0.218
2111,414444.7,4,0,,,13,,,37.82882498,-122.2853915,-24.6124,2.46,324.446,,2.46,-0.03,,,,1.5,0.8,0.11,0.28,0.08,0.17,99601.796,99604.86,1.7,100,0.296,0.299
2111,414444.8,4,0,,,13,,,37.82882668,-122.2853935,-24.5963,2.46,321.773,,2.46,0,,,,1.5,0.8,0.11,0.28,0.08,0.17,99601.984,99605.048,1.8,100,0.255,0.255
2111,414444.9,4,0,,,13,,,37.8288281,-122.2853952,-24.6258,2.43,318.512,,2.42,-0.07,,,,1.5,0.8,0.1,0.25,0.08,0.17,99602.141,99605.205,0.9,100,0.216,0.218
2111,414445,4,0,,,13,,,37.8288296,-122.285397,-24.6316,2.37,316.963,,2.37,-0.04,,,,1.5,0.8,0.1,0.25,0.08,0.17,99602.307,99605.371,1,100,0.233,0.233
2111,414445.1,4,0,,,13,,,37.82883112,-122.2853989,-24.6588,2.41,314.782,,2.41,0,,,,1.5,0.8,0.1,0.26,0.08,0.17,99602.476,99605.54,1.1,100,0.24,0.242
2111,414445.2,4,0,,,13,,,37.82883268,-122.2854012,-24.537,2.33,313.012,,2.32,-0.08,,,,1.5,0.8,0.1,0.26,0.08,0.17,99602.65,99605.714,1.2,100,0.262,0.289
2111,414445.3,4,0,,,13,,,37.8288343,-122.2854032,-24.5549,2.33,309.796,,2.33,-0.02,,,,1.5,0.8,0.11,0.26,0.08,0.17,99602.829,99605.892,1.3,100,0.25,0.25
2111,414445.4,4,0,,,13,,,37.82883552,-122.2854055,-24.5494,2.28,307.59,,2.28,-0.09,,,,1.5,0.8,0.11,0.27,0.08,0.17,99602.964,99606.028,1.4,100,0.246,0.246
2111,414445.5,4,0,,,13,,,37.82883657,-122.2854071,-24.6417,2.29,306.07,,2.29,-0.06,,,,1.5,0.8,0.11,0.27,0.08,0.17,99603.078,99606.142,1.5,100,0.184,0.206
2111,414445.6,4,0,,,13,,,37.82883763,-122.285409,-24.6087,2.19,303.552,,2.19,0.01,,,,1.5,0.8,0.11,0.28,0.08,0.17,99603.197,99606.261,1.6,100,0.207,0.209
2111,414445.7,4,0,,,13,,,37.82883886,-122.2854116,-24.6175,2.28,302.365,,2.28,0.03,,,,1.5,0.8,0.11,0.28,0.08,0.17,99603.332,99606.397,1.7,100,0.264,0.265
2111,414445.8,4,0,,,13,,,37.82883977,-122.2854138,-24.5837,2.19,299.965,,2.19,-0.04,,,,1.5,0.8,0.11,0.28,0.08,0.17,99603.434,99606.498,1.8,100,0.219,0.221
2111,414445.9,4,0,,,13,,,37.82884072,-122.2854158,-24.5799,2.17,297.262,,2.17,-0.08,,,,1.5,0.8,0.1,0.25,0.08,0.17,99603.538,99606.603,0.9,100,0.205,0.205
2111,414446,4,0,,,13,,,37.82884144,-122.2854182,-24.5577,2.19,294.819,,2.19,-0.03,,,,1.5,0.8,0.1,0.25,0.08,0.17,99603.618,99606.682,1,100,0.222,0.223
2111,414446.1,4,0,,,13,,,37.82884247,-122.2854207,-24.6324,2.19,292.648,,2.19,-0.03,,,,1.5,0.8,0.1,0.26,0.08,0.17,99603.731,99606.795,1.1,100,0.25,0.261
2111,414446.2,4,0,,,13,,,37.82884305,-122.2854228,-24.6273,2.13,291.436,,2.13,-0.03,,,,1.5,0.8,0.1,0.26,0.08,0.17,99603.795,99606.86,1.2,100,0.194,0.194
2111,414446.3,4,0,,,13,,,37.82884346,-122.2854251,-24.6254,2.12,288.752,,2.12,-0.1,,,,1.5,0.8,0.11,0.26,0.08,0.17,99603.84,99606.904,1.3,100,0.205,0.205
2111,414446.4,4,0,,,13,,,37.82884387,-122.2854273,-24.6522,2.11,287.145,,2.11,0.01,,,,1.5,0.8,0.11,0.27,0.08,0.17,99603.885,99606.95,1.4,100,0.197,0.199
2111,414446.5,4,0,,,13,,,37.82884449,-122.2854294,-24.6303,2.11,285.953,,2.11,0.01,,,,1.5,0.8,0.11,0.27,0.08,0.17,99603.954,99607.019,1.5,100,0.204,0.206
2111,414446.6,4,0,,,13,,,37.828845,-122.2854315,-24.5703,2.07,284.951,,2.07,-0.03,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.011,99607.075,1.6,100,0.189,0.198
2111,414446.7,4,0,,,13,,,37.82884522,-122.2854337,-24.6465,2.1,283.406,,2.1,-0.01,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.034,99607.099,1.7,100,0.199,0.214
2111,414446.8,4,0,,,13,,,37.82884561,-122.2854361,-24.7419,2.1,281.636,,2.1,-0.03,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.076,99607.141,1.8,100,0.21,0.23
2111,414446.9,4,0,,,13,,,37.82884588,-122.2854384,-24.678,2.11,280.97,,2.11,-0.06,,,,1.5,0.8,0.1,0.25,0.08,0.17,99604.106,99607.17,0.9,100,0.201,0.211
2111,414447,4,0,,,13,,,37.82884642,-122.2854413,-24.6753,2.14,279.48,,2.14,-0.02,,,,1.5,0.8,0.1,0.25,0.08,0.17,99604.165,99607.23,1,100,0.267,0.267
2111,414447.1,4,0,,,13,,,37.82884673,-122.2854434,-24.7685,2.16,279.222,,2.16,-0.02,,,,1.5,0.8,0.1,0.26,0.08,0.17,99604.199,99607.264,1.1,100,0.187,0.209
2111,414447.2,4,0,,,13,,,37.82884701,-122.2854459,-24.6848,2.18,277.112,,2.18,0.01,,,,1.5,0.8,0.1,0.26,0.08,0.17,99604.23,99607.295,1.2,100,0.221,0.237
2111,414447.3,4,0,,,13,,,37.82884723,-122.2854487,-24.5792,2.19,275.791,,2.19,-0.04,,,,1.5,0.8,0.11,0.26,0.08,0.17,99604.256,99607.32,1.3,100,0.251,0.272
2111,414447.4,4,0,,,13,,,37.8288474,-122.2854512,-24.6575,2.26,275.475,,2.25,-0.12,,,,1.5,0.8,0.11,0.27,0.08,0.17,99604.272,99607.337,1.4,100,0.218,0.231
2111,414447.5,4,0,,,13,,,37.82884747,-122.2854536,-24.7168,2.24,274.732,,2.24,0.04,,,,1.5,0.8,0.11,0.27,0.08,0.17,99604.279,99607.344,1.5,100,0.207,0.216
2111,414447.6,4,0,,,13,,,37.82884747,-122.2854561,-24.7257,2.29,273.587,,2.29,-0.03,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.278,99607.344,1.6,100,0.22,0.22
2111,414447.7,4,0,,,13,,,37.82884786,-122.2854589,-24.682,2.33,273.304,,2.32,-0.03,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.322,99607.387,1.7,100,0.256,0.26
2111,414447.8,4,0,,,13,,,37.82884768,-122.2854619,-24.6748,2.34,272.47,,2.34,-0.07,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.301,99607.366,1.8,100,0.261,0.261
2111,414447.9,4,0,,,13,,,37.82884788,-122.2854648,-24.7407,2.37,271.768,,2.37,-0.08,,,,1.5,0.8,0.12,0.29,0.08,0.17,99604.323,99607.388,1.9,100,0.253,0.262
2111,414448,4,0,,,13,,,37.82884816,-122.2854671,-24.7944,2.41,273.073,,2.41,0,,,,1.5,0.8,0.1,0.25,0.08,0.17,99604.352,99607.418,1,100,0.204,0.211
2111,414448.1,4,0,,,13,,,37.8288481,-122.2854699,-24.7354,2.45,272.055,,2.45,-0.01,,,,1.5,0.8,0.1,0.26,0.08,0.17,99604.346,99607.411,1.1,100,0.244,0.251
2111,414448.2,4,0,,,13,,,37.82884828,-122.2854727,-24.7239,2.43,271.179,,2.43,-0.01,,,,1.5,0.8,0.1,0.26,0.08,0.17,99604.366,99607.431,1.2,100,0.25,0.25
2111,414448.3,4,0,,,13,,,37.82884854,-122.2854754,-24.6919,2.49,271.037,,2.49,-0.07,,,,1.5,0.8,0.11,0.26,0.08,0.17,99604.394,99607.459,1.3,100,0.244,0.246
2111,414448.4,4,0,,,13,,,37.8288488,-122.2854785,-24.716,2.53,270.975,,2.53,-0.06,,,,1.5,0.8,0.11,0.27,0.08,0.17,99604.423,99607.488,1.4,100,0.271,0.272
2111,414448.5,4,0,,,13,,,37.82884889,-122.2854812,-24.7757,2.57,270.022,,2.57,0,,,,1.5,0.8,0.11,0.27,0.08,0.17,99604.431,99607.497,1.5,100,0.239,0.246
2111,414448.6,4,0,,,13,,,37.82884858,-122.2854842,-24.7459,2.57,269.577,,2.57,-0.07,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.397,99607.462,1.6,100,0.264,0.266
2111,414448.7,4,0,,,13,,,37.82884853,-122.285487,-24.7333,2.61,269.276,,2.61,0,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.39,99607.455,1.7,100,0.244,0.244
2111,414448.8,4,0,,,13,,,37.82884866,-122.2854899,-24.738,2.68,268.227,,2.68,0.01,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.405,99607.47,1.8,100,0.254,0.254
2111,414448.9,4,0,,,13,,,37.82884811,-122.2854927,-24.8066,2.7,268.214,,2.7,-0.07,,,,1.5,0.8,0.12,0.29,0.08,0.17,99604.341,99607.407,1.9,100,0.254,0.263
2111,414449,4,0,,,13,,,37.82884821,-122.285496,-24.8085,2.72,268.145,,2.72,-0.01,,,,1.5,0.8,0.1,0.25,0.08,0.17,99604.352,99607.417,1,100,0.289,0.289
2111,414449.1,4,0,,,13,,,37.82884814,-122.2854993,-24.8073,2.79,268.643,,2.79,-0.04,,,,1.5,0.8,0.1,0.25,0.08,0.17,99604.344,99607.41,1.1,100,0.29,0.29
2111,414449.2,4,0,,,13,,,37.82884773,-122.2855023,-24.7855,2.79,268.092,,2.79,-0.07,,,,1.5,0.8,0.1,0.26,0.08,0.17,99604.298,99607.364,1.2,100,0.275,0.276
2111,414449.3,4,0,,,13,,,37.82884799,-122.2855056,-24.7987,2.88,268.726,,2.88,0.01,,,,1.5,0.8,0.11,0.26,0.08,0.17,99604.326,99607.392,1.3,100,0.291,0.292
2111,414449.4,4,0,,,13,,,37.82884774,-122.285509,-24.8222,2.9,267.748,,2.9,-0.02,,,,1.5,0.8,0.11,0.27,0.08,0.17,99604.297,99607.363,1.4,100,0.292,0.293
2111,414449.5,4,0,,,13,,,37.82884788,-122.2855125,-24.8066,2.95,268.565,,2.95,0.01,,,,1.5,0.8,0.11,0.27,0.08,0.17,99604.313,99607.379,1.5,100,0.308,0.309
2111,414449.6,4,0,,,13,,,37.82884782,-122.2855156,-24.8158,2.97,268.261,,2.97,-0.04,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.305,99607.371,1.6,100,0.277,0.277
2111,414449.7,4,0,,,13,,,37.82884759,-122.2855194,-24.7918,3.02,267.837,,3.02,-0.04,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.28,99607.345,1.7,100,0.329,0.33
2111,414449.8,4,0,,,13,,,37.82884773,-122.2855224,-24.8294,3.07,268.191,,3.07,-0.01,,,,1.5,0.8,0.11,0.28,0.08,0.17,99604.294,99607.36,1.8,100,0.272,0.275
2111,414449.9,4,0,,,13,,,37.82884787,-122.2855266,-24.812,3.12,268.532,,3.12,-0.04,,,,1.5,0.8,0.12,0.29,0.08,0.17,99604.309,99607.375,1.9,100,0.362,0.362
2111,414450,4,0,,,13,,,37.82884732,-122.2855296,-24.8167,3.18,268.29,,3.18,-0.03,,,,1.5,0.8,0.12,0.29,0.08,0.17,99604.248,99607.314,2,100,0.273,0.273
2111,414450.1,4,0,,,13,,,37.82884741,-122.2855336,-24.7929,3.21,269.055,,3.21,-0.02,,,,1.5,0.8,0.12,0.29,0.08,0.17,99604.257,99607.323,2.1,100,0.355,0.356
2111,414450.2,4,0,,,13,,,37.8288472,-122.2855374,-24.7794,3.3,269.062,,3.3,0,,,,1.5,0.8,0.12,0.3,0.08,0.17,99604.234,99607.3,2.2,100,0.334,0.334
